1.0384479939904376,-7.1050401044584515,0.0,1.0
1.1376397767815043,-7.159531746211496,0.0,1.0
1.236998353120352,-7.212939331455112,0.0,1.0
1.3365384852764293,-7.265167660484025,0.0,1.0
1.4362749355191784,-7.316121533592961,0.0,1.0
1.5362224661180375,-7.365705751076646,0.0,1.0
1.6363958393424594,-7.413825113229809,0.0,1.0
1.73680981746186,-7.460384420347161,0.0,1.0
1.8374791627456906,-7.505288472723433,0.0,1.0
1.9384186374633918,-7.548442070653349,0.0,1.0
2.039643003884403,-7.589750014431633,0.0,1.0
2.1411670242781753,-7.629117104353014,0.0,1.0
2.2430054609141257,-7.666448140712207,0.0,1.0
2.3451730760617058,-7.701647923803941,0.0,1.0
2.447684631990356,-7.734621253922941,0.0,1.0
2.5505548909695146,-7.765272931363929,0.0,1.0
2.653798615268634,-7.793507756421631,0.0,1.0
2.7574305671571318,-7.819230529390772,0.0,1.0
2.861465508904457,-7.8423460505660705,0.0,1.0
2.9659172292069407,-7.862773085615072,0.0,1.0
3.0707913694941587,-7.880547268282637,0.0,1.0
3.176089510674774,-7.895762478261339,0.0,1.0
3.281813203911413,-7.908513021933871,0.0,1.0
3.3879640003667357,-7.918893205682926,0.0,1.0
3.494543451203391,-7.926997335891209,0.0,1.0
3.601553107584029,-7.932919718941412,0.0,1.0
3.7089945206713066,-7.936754661216231,0.0,1.0
3.8168692416278542,-7.938596469098365,0.0,1.0
3.9251788216163264,-7.938539448970507,0.0,1.0
4.033924811799378,-7.936677907215357,0.0,1.0
4.1431087633396535,-7.93310615021561,0.0,1.0
4.252732227399815,-7.927918484353962,0.0,1.0
4.362796755142488,-7.9212092160131125,0.0,1.0
4.473303897730333,-7.913072651575755,0.0,1.0
4.584255206325999,-7.903603097424586,0.0,1.0
4.695652232092134,-7.892894859942305,0.0,1.0
4.807496526191399,-7.8810422455116065,0.0,1.0
4.919789639786418,-7.8681395605151865,0.0,1.0
5.032533124039852,-7.854281111335742,0.0,1.0
5.145728530114352,-7.839561204355972,0.0,1.0
5.259377409172565,-7.82407414595857,0.0,1.0
5.3734813123771525,-7.807914242526234,0.0,1.0
5.4880417908907395,-7.791175800441661,0.0,1.0
5.603060395875983,-7.773953126087546,0.0,1.0
5.718538678495538,-7.756340525846589,0.0,1.0
5.834478189912048,-7.7384323061014815,0.0,1.0
5.950880481288177,-7.720322773234923,0.0,1.0
6.067747103786549,-7.7021062336296096,0.0,1.0
6.185079608569824,-7.683876993668241,0.0,1.0
6.30287954680065,-7.665729359733507,0.0,1.0
6.421148469641678,-7.6477576382081125,0.0,1.0
6.53988792825557,-7.630056135474745,0.0,1.0
6.659099473804947,-7.612719157916107,0.0,1.0
6.778784657452471,-7.595841011914896,0.0,1.0
6.8989450303607915,-7.579516003853805,0.0,1.0
7.019582143692558,-7.563838440115534,0.0,1.0
7.140697548610429,-7.548902627082773,0.0,1.0
7.262292796277031,-7.534802871138228,0.0,1.0
7.384369437855024,-7.521633478664588,0.0,1.0
7.506929024507058,-7.509488756044555,0.0,1.0
7.629973107395793,-7.498463009660819,0.0,1.0
7.7535032376838515,-7.488650545896083,0.0,1.0
7.8775209665339005,-7.480145671133043,0.0,1.0
8.00202784510858,-7.473042691754391,0.0,1.0
8.127025424570546,-7.467435914142826,0.0,1.0
8.252515256082459,-7.463419644681048,0.0,1.0
8.37849889080694,-7.461088189751749,0.0,1.0
